"string","num","next_word","nchar"
"april",155,"the",5
"be",155,"fine",2
"be",155,"something",2
"be",155,"true",2
"better",155,"in",6
"bring",155,"your",5
"close",155,"the",5
"come",155,"over",4
"company",155,"in",7
"discovered",155,"that",10
"email",155,"address",5
"few",155,"people",3
"for",155,"decades",3
"for",155,"public",3
"for",155,"school",3
"from",155,"school",4
"given",155,"that",5
"got",155,"you",3
"had",155,"any",3
"had",155,"come",3
"had",155,"his",3
"held",155,"at",4
"is",155,"down",2
"is",155,"most",2
"keep",155,"on",4
"like",155,"some",4
"months",155,"in",6
"my",155,"dear",2
"of",155,"going",2
"of",155,"old",2
"of",155,"view",2
"only",155,"had",4
"out",155,"into",3
"person",155,"is",6
"played",155,"with",6
"process",155,"and",7
"provide",155,"the",7
"shows",155,"the",5
"so",155,"no",2
"state",155,"to",5
"th",155,"in",2
"that",155,"once",4
"the",155,"creation",3
"the",155,"effect",3
"the",155,"garage",3
"the",155,"ninth",3
"the",155,"purpose",3
"them",155,"is",4
"things",155,"for",6
"think",155,"it’s",5
"this",155,"can",4
"to",155,"blame",2
"to",155,"chicago",2
"to",155,"match",2
"to",155,"practice",2
"university",155,"in",10
"us",155,"what",2
"walk",155,"away",4
"watch",155,"a",5
"weekend",155,"in",7
"will",155,"pay",4
"will",155,"provide",4
"your",155,"dreams",4
"“i",154,"think",2
"although",154,"he",8
"and",154,"business",3
"and",154,"off",3
"are",154,"awesome",3
"as",154,"bad",2
"beauty",154,"of",6
"been",154,"one",4
"board",154,"members",5
"but",154,"sometimes",3
"catch",154,"the",5
"cool",154,"and",4
"day",154,"he",3
"days",154,"until",4
"days",154,"when",4
"didn’t",154,"want",6
"don’t",154,"like",5
"fans",154,"and",4
"fill",154,"the",4
"friday",154,"at",6
"happens",154,"when",7
"her",154,"eyes",3
"his",154,"th",3
"hitting",154,"the",7
"house",154,"on",5
"how",154,"well",3
"i",154,"the",1
"is",154,"their",2
"it",154,"always",2
"its",154,"nice",3
"job",154,"to",3
"keeping",154,"the",7
"learn",154,"the",5
"left",154,"with",4
"more",154,"you",4
"move",154,"forward",4
"my",154,"desk",2
"name",154,"on",4
"names",154,"of",5
"news",154,"for",4
"now",154,"thats",3
"of",154,"history",2
"of",154,"trying",2
"on",154,"campus",2
"one",154,"you",3
"playing",154,"at",7
"please",154,"do",6
"really",154,"i",6
"said",154,"today",4
"said",154,"with",4
"say",154,"we",3
"taught",154,"me",6
"ten",154,"years",3
"the",154,"arizona",3
"the",154,"hawks",3
"the",154,"plain",3
"the",154,"safety",3
"to",154,"place",2
"us",154,"is",2
"very",154,"first",4
"we",154,"find",2
"weather",154,"is",7
"which",154,"have",5
"will",154,"remain",4
"words",154,"to",5
"your",154,"next",4
"a",153,"live",1
"a",153,"move",1
"a",153,"normal",1
"a",153,"recipe",1
"a",153,"rock",1
"always",153,"wanted",6
"bring",153,"in",5
"change",153,"of",6
"city",153,"to",4
"contact",153,"me",7
"cut",153,"into",3
"degree",153,"in",6
"design",153,"and",6
"dont",153,"mind",4
"examples",153,"of",8
"faith",153,"and",5
"farmers",153,"market",7
"food",153,"for",4
"forget",153,"that",6
"free",153,"agent",4
"from",153,"around",4
"have",153,"such",4
"he",153,"makes",2
"here",153,"you",4
"himself",153,"and",7
"his",153,"daughter",3
"his",153,"death",3
"in",153,"arizona",2
"in",153,"hand",2
"is",153,"absolutely",2
"like",153,"her",4
"look",153,"to",4
"lost",153,"to",4
"made",153,"his",4
"might",153,"want",5
"mind",153,"is",4
"more",153,"or",4
"not",153,"saying",3
"off",153,"from",3
"offered",153,"to",7
"paying",153,"for",6
"play",153,"at",4
"program",153,"is",7
"red",153,"and",3
"restaurant",153,"in",10
"see",153,"and",3
"service",153,"to",7
"sponsored",153,"by",9
"spring",153,"training",6
"states",153,"that",6
"the",153,"act",3
"the",153,"core",3
"the",153,"famous",3
"the",153,"sense",3
"the",153,"station",3
"their",153,"work",5
"to",153,"la",2
"to",153,"point",2
"too",153,"so",3
"two",153,"games",3
"u",153,"are",1
"u",153,"do",1
"want",153,"some",4
"we",153,"always",2
"will",153,"soon",4
"win",153,"this",3
"year",153,"a",4
"a",152,"clean",1
"a",152,"one",1
"a",152,"role",1
"a",152,"system",1
"about",152,"years",5
"april",152,"at",5
"ask",152,"you",3
"become",152,"an",6
"blood",152,"pressure",5
"bowl",152,"of",4
"can",152,"feel",3
"case",152,"in",4
"chris",152,"christie",5
"day",152,"this",3
"did",152,"we",3
"dinner",152,"with",6
"don’t",152,"get",5
"end",152,"i",3
"feel",152,"about",4
"final",152,"four",5
"find",152,"some",4
"for",152,"five",3
"from",152,"those",4
"gas",152,"prices",3
"great",152,"work",5
"hand",152,"in",4
"have",152,"on",4
"hole",152,"in",4
"however",152,"it",7
"important",152,"for",9
"is",152,"different",2
"it",152,"how",2
"its",152,"friday",3
"line",152,"is",4
"me",152,"was",2
"much",152,"money",4
"my",152,"man",2
"on",152,"every",2
"other",152,"states",5
"over",152,"in",4
"pass",152,"the",4
"per",152,"game",3
"putting",152,"the",7
"regarding",152,"the",9
"saying",152,"he",6
"schools",152,"in",7
"seems",152,"that",5
"series",152,"and",6
"she",152,"made",3
"started",152,"a",7
"story",152,"that",5
"take",152,"off",4
"that",152,"guy",4
"that",152,"mean",4
"the",152,"angels",3
"the",152,"christmas",3
"the",152,"hill",3
"the",152,"language",3
"the",152,"ring",3
"the",152,"rose",3
"the",152,"ruling",3
"the",152,"skin",3
"there",152,"it",5
"this",152,"article",4
"time",152,"my",4
"to",152,"minutes",2
"today",152,"on",5
"two",152,"things",3
"while",152,"in",5
"will",152,"change",4
"a",151,"food",1
"a",151,"rather",1
"a",151,"study",1
"a",151,"weekend",1
"almost",151,"a",6
"and",151,"youll",3
"are",151,"open",3
"argue",151,"that",5
"benefit",151,"of",7
"big",151,"time",3
"came",151,"into",4
"copies",151,"of",6
"event",151,"is",5
"fail",151,"to",4
"ha",151,"i",2
"hit",151,"by",3
"i",151,"hadnt",1
"if",151,"all",2
"if",151,"one",2
"in",151,"black",2
"intend",151,"to",6
"it",151,"after",2
"located",151,"in",7
"may",151,"i",3
"maybe",151,"its",5
"needless",151,"to",8
"night",151,"but",5
"not",151,"see",3
"of",151,"red",2
"page",151,"and",4
"passed",151,"away",6
"passed",151,"the",6
"pm",151,"in",2
"press",151,"release",5
"rt",151,"a",2
"same",151,"day",4
"search",151,"of",6
"should",151,"come",6
"stay",151,"at",4
"stuff",151,"and",5
"the",151,"gas",3
"the",151,"hour",3
"the",151,"presence",3
"the",151,"single",3
"the",151,"vast",3
"there",151,"we",5
"threat",151,"to",6
"to",151,"years",2
"track",151,"of",5
"was",151,"having",3
"we",151,"appreciate",2
"web",151,"site",3
"were",151,"both",4
"were",151,"here",4
"who",151,"live",3
"will",151,"include",4
"work",151,"hard",4
"work",151,"it",4
"yesterday",151,"and",9
"you",151,"here",3
"a",150,"funny",1
"a",150,"hour",1
"a",150,"quarter",1
"accept",150,"the",6
"and",150,"beyond",3
"and",150,"cheese",3
"and",150,"children",3
"and",150,"place",3
"ball",150,"and",4
"be",150,"any",2
"be",150,"worth",2
"been",150,"more",4
"being",150,"held",5
"by",150,"me",2
"came",150,"on",4
"change",150,"and",6
"children",150,"who",8
"cut",150,"it",3
"done",150,"that",4
"ever",150,"be",4
"family",150,"to",6
"feel",150,"bad",4
"felt",150,"a",4
"first",150,"three",5
"from",150,"here",4
"front",150,"door",5
"gave",150,"us",4
"gives",150,"the",5
"great",150,"idea",5
"guys",150,"i",4
"have",150,"for",4
"he",150,"looked",2
"his",150,"left",3
"is",150,"starting",2
"it",150,"worked",2
"just",150,"came",4
"keep",150,"an",4
"line",150,"for",4
"long",150,"term",4
"make",150,"him",4
"my",150,"favorites",2
"never",150,"got",5
"next",150,"door",4
"of",150,"using",2
"old",150,"school",3
"people",150,"just",6
"placed",150,"on",6
"planning",150,"on",8
"pleased",150,"to",7
"production",150,"of",10
"program",150,"and",7
"responsibility",150,"for",14
"safety",150,"and",6
"seeking",150,"to",7
"son",150,"and",3
"steps",150,"to",5
"the",150,"baltimore",3
"the",150,"cast",3
"the",150,"cubs",3
"the",150,"farm",3
"there",150,"may",5
"thought",150,"we",7
"time",150,"around",4
"to",150,"force",2
"told",150,"us",4
"tonight",150,"with",7
"was",150,"killed",3
"we",150,"come",2
"what",150,"could",4
"with",150,"four",4
"without",150,"you",7
"wont",150,"have",4
"would",150,"allow",5
"your",150,"phone",4
"a",149,"contract",1
"and",149,"black",3
"and",149,"high",3
"back",149,"a",4
"be",149,"hard",2
"best",149,"i",4
"blog",149,"i",4
"business",149,"in",8
"but",149,"these",3
"contribute",149,"to",10
"could",149,"find",5
"court",149,"of",5
"different",149,"than",9
"do",149,"as",2
"experience",149,"the",10
"feeling",149,"like",7
"game",149,"against",4
"has",149,"happened",3
"here",149,"so",4
"i",149,"cut",1
"i",149,"expect",1
"i",149,"recently",1
"in",149,"newark",2
"just",149,"went",4
"law",149,"that",3
"make",149,"us",4
"man",149,"of",3
"middle",149,"class",6
"obama",149,"administration",5
"of",149,"americans",2
"of",149,"anything",2
"of",149,"july",2
"of",149,"myself",2
"pages",149,"of",5
"percent",149,"and",7
"players",149,"and",7
"professor",149,"of",9
"project",149,"and",7
"results",149,"of",7
"right",149,"the",5
"said",149,"tuesday",4
"say",149,"something",3
"suggest",149,"that",7
"take",149,"them",4
"that",149,"little",4
"that",149,"more",4
"that",149,"right",4
"the",149,"benefit",3
"the",149,"eighth",3
"the",149,"flowers",3
"the",149,"foundation",3
"the",149,"soul",3
"third",149,"of",5
"this",149,"film",4
"this",149,"with",4
"to",149,"feed",2
"to",149,"music",2
"to",149,"state",2
"was",149,"part",3
"worth",149,"a",5
"you",149,"even",3
"you",149,"probably",3
"a",148,"wild",1
"again",148,"but",5
"already",148,"has",7
"and",148,"create",3
"and",148,"each",3
"and",148,"know",3
"and",148,"makes",3
"around",148,"you",6
"as",148,"her",2
"as",148,"our",2
"as",148,"such",2
"been",148,"around",4
"been",148,"looking",4
"began",148,"in",5
"by",148,"then",2
"child",148,"and",5
"come",148,"across",4
"counts",148,"of",6
"damn",148,"i",4
"day",148,"im",3
"didnt",148,"do",5
"easy",148,"for",4
"eat",148,"a",3
"experience",148,"with",10
"field",148,"of",5
"find",148,"them",4
"founder",148,"of",7
"fun",148,"with",3
"had",148,"done",3
"had",148,"that",3
"has",148,"worked",3
"he",148,"used",2
"her",148,"name",3
"i",148,"definitely",1
"is",148,"dead",2
"just",148,"do",4
"me",148,"into",2
"me",148,"there",2
"million",148,"people",7
"my",148,"bad",2
"of",148,"south",2
"on",148,"dec",2
"outside",148,"and",7
"pain",148,"and",4
"player",148,"in",6
"put",148,"out",3
"so",148,"beautiful",2
"starts",148,"with",6
"story",148,"in",5
"that",148,"person",4
"the",148,"bag",3
"the",148,"damage",3
"the",148,"direction",3
"the",148,"groups",3
"the",148,"legislation",3
"the",148,"low",3
"the",148,"master",3
"the",148,"northern",3
"they",148,"put",4
"thing",148,"the",5
"to",148,"ignore",2
"too",148,"good",3
"true",148,"but",4
"unemployment",148,"rate",12
"us",148,"this",2
"us",148,"who",2
"well",148,"if",4
"you",148,"both",3
"you",148,"buy",3
"you",148,"miss",3
"you",148,"thank",3
"youre",148,"so",5
"a",147,"conference",1
"a",147,"form",1
"a",147,"possible",1
"after",147,"her",5
"amazing",147,"i",7
"and",147,"began",3
"and",147,"free",3
"and",147,"john",3
"be",147,"afraid",2
"by",147,"any",2
"call",147,"you",4
"cant",147,"stand",4
"change",147,"it",6
"did",147,"my",3
"easier",147,"for",6
"enjoy",147,"a",5
"film",147,"festival",4
"gave",147,"a",4
"hands",147,"on",5
"hate",147,"to",4
"help",147,"from",4
"help",147,"in",4
"i",147,"discovered",1
"i",147,"stopped",1
"it",147,"going",2
"killing",147,"me",7
"movie",147,"is",5
"my",147,"two",2
"notre",147,"dame",5
"of",147,"control",2
"of",147,"faith",2
"ok",147,"so",2
"one",147,"will",3
"oregon",147,"state",6
"right",147,"about",5
"saturday",147,"morning",8
"say",147,"hello",3
"should",147,"know",6
"signed",147,"a",6
"spot",147,"in",4
"stay",147,"with",4
"step",147,"up",4
"success",147,"of",7
"superior",147,"court",8
"thanks",147,"and",6
"the",147,"dow",3
"the",147,"map",3
"the",147,"population",3
"thought",147,"they",7
"to",147,"relax",2
"to",147,"spread",2
"to",147,"test",2
"tomorrow",147,"morning",8
"turn",147,"on",4
"us",147,"are",2
"we",147,"came",2
"week",147,"so",4
"west",147,"side",4
"when",147,"will",4
"while",147,"im",5
"you",147,"ready",3
"you",147,"your",3
"and",146,"these",3
"are",146,"interested",3
"be",146,"said",2
"cards",146,"and",5
"case",146,"for",4
"for",146,"future",3
"found",146,"on",5
"getting",146,"into",7
"happen",146,"in",6
"has",146,"nothing",3
"has",146,"now",3
"i",146,"eat",1
"i",146,"often",1
"im",146,"like",2
"information",146,"to",11
"it",146,"cant",2
"its",146,"funny",3
"knows",146,"that",5
"lol",146,"its",3
"more",146,"importantly",4
"much",146,"less",4
"my",146,"dream",2
"news",146,"is",4
"no",146,"im",2
"ones",146,"i",4
"our",146,"kids",3
"party",146,"at",5
"past",146,"week",4
"posted",146,"a",6
"really",146,"great",6
"relate",146,"to",6
"room",146,"at",4
"sat",146,"in",3
"share",146,"your",5
"sleep",146,"i",5
"spend",146,"time",5
"sure",146,"we",4
"that",146,"do",4
"that",146,"new",4
"the",146,"cat",3
"the",146,"lines",3
"the",146,"older",3
"the",146,"order",3
"the",146,"questions",3
"the",146,"windows",3
"then",146,"its",4
"there",146,"he",5
"they",146,"always",4
"things",146,"were",6
"think",146,"a",5
"to",146,"establish",2
"to",146,"recognize",2
"to",146,"so",2
"tonight",146,"is",7
"too",146,"often",3
"tv",146,"and",2
"two",146,"men",3
"u",146,"want",1
"until",146,"a",5
"voted",146,"for",5
"were",146,"having",4
"whatever",146,"it",8
"with",146,"about",4
"with",146,"little",4
"a",145,"bus",1
"a",145,"female",1
"a",145,"minor",1
"a",145,"must",1
"a",145,"page",1
"agree",145,"to",5
"and",145,"came",3
"and",145,"early",3
"better",145,"be",6
"but",145,"are",3
"but",145,"those",3
"check",145,"your",5
"combined",145,"with",8
"complete",145,"the",8
"dark",145,"and",4
"day",145,"my",3
"diagnosed",145,"with",9
"district",145,"court",8
"do",145,"if",2
"during",145,"that",6
"early",145,"and",5
"expects",145,"to",7
"feels",145,"good",5
"first",145,"step",5
"for",145,"helping",3
"for",145,"u",3
"game",145,"was",4
"get",145,"at",3
"giving",145,"me",6
"has",145,"grown",3
"have",145,"yet",4
"his",145,"campaign",3
"hours",145,"in",5
"i",145,"hit",1
"i",145,"honestly",1
"im",145,"an",2
"in",145,"dallas",2
"in",145,"state",2
"in",145,"support",2
"institute",145,"of",9
"is",145,"finally",2
"just",145,"over",4
"later",145,"on",5
"man",145,"to",3
"maybe",145,"not",5
"of",145,"hours",2
"or",145,"some",2
"path",145,"to",4
"program",145,"that",7
